snapshot_version,cutoff_date,association_id,disease_code,pmid,subject_type,subject_id,source_field,evidence_text,evidence_start,evidence_end,confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,outcome,FTD-R-072-O03,abstract,"Overall, by heeding the perspectives of those living with FTD, we can begin to design more meaningful research studies, provide better care, and develop therapies that improve quality of life.",1784,1976,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,population,FTD-R-072-P01,abstract,"Survey respondents included 219 individuals diagnosed with FTD and 437 current care partners, representing a range of FTD diagnoses.",626,758,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,entity,FTD-R-073-E01,abstract,major pathological protein,206,232,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,entity,FTD-R-073-E02,abstract,neurexin 1 (NRXN1) is the regulatory target of TDP-43,804,857,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,geography,FTD-R-073-G01,affiliation,"Nagoya University Graduate School of Medicine, Nagoya, Aichi 4668550, Japan",25,100,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,geography,FTD-R-073-G02,affiliation,"University of Bonn, Bonn, North Rhine-Westphalia 53127, Germany",460,523,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,intervention,FTD-R-073-I01,abstract,restored by cytoplasmic TDP-43 supplementation in neurons,692,749,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,intervention,FTD-R-073-I02,abstract,restored by NRXN1b supplementation in neurons,939,984,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,method_model,FTD-R-073-M01,abstract,neuron-specific TDP-43 knockout (TDP-43cKO) mice,389,437,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,method_model,FTD-R-073-M02,abstract,confirmed by immunohistochemistry and ultrastructural analysis,502,564,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,method_model,FTD-R-073-M03,abstract,conduction disturbance was revealed by electrophysiological analysis,579,647,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,method_model,FTD-R-073-M04,abstract,Neuron-specific transcriptome analysis,751,789,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,outcome,FTD-R-073-O01,abstract,TDP-43 depletion in neurons induced hypomyelination,439,490,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,outcome,FTD-R-073-O02,abstract,hypomyelination of TDP-43cKO mouse was restored by cytoplasmic TDP-43 supplementation,653,738,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,outcome,FTD-R-073-O03,abstract,hypomyelination of TDP-43cKO mice was also restored by NRXN1b supplementation,896,973,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,outcome,FTD-R-073-O04,abstract,supplementation of NRXN1 in the hippocampus recovered the memory disturbances,1158,1235,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,entity,FTD-R-074-E01,abstract,"Importantly, we also demonstrate that FTD brains with TAR DNA-binding protein-43 (TDP-43) pathology demonstrate disruption of the PARL-PINK1 pathway and that experimentally impairing mitophagy promotes TDP-43 aggregation.",1091,1312,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,entity,FTD-R-074-E02,title,Disruption of Mitophagy Flux through the PARL-PINK1 Pathway by CHCHD10 Mutations or CHCHD10 Depletion.,0,102,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,entity,FTD-R-074-E03,abstract,"Here, we demonstrate through in vivo and in vitro models, as well as human FTD brain tissue, that ALS/FTD-linked CHCHD10 mutations (R15L and S59L) impair mitophagy flux and mitochondrial Parkin recruitment, whereas wild-type CHCHD10 (CHCHD10WT) normally enhances these measures.",580,858,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,entity,FTD-R-074-E04,abstract,Coiled-coil-helix-coiled-coil-helix domain-containing 10 (CHCHD10) is a nuclear-encoded mitochondrial protein which is primarily mutated in the spectrum of familial and sporadic amyotrophic lateral sclerosis (ALS)-frontotemporal dementia (FTD).,0,244,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,geography,FTD-R-074-G01,affiliation,"Department of Pathology, School of Medicine, Case Western Reserve University, Cleveland, OH 44106, USA.",0,103,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,method_model,FTD-R-074-M01,abstract,"Here, we demonstrate through in vivo and in vitro models, as well as human FTD brain tissue, that ALS/FTD-linked CHCHD10 mutations (R15L and S59L) impair mitophagy flux and mitochondrial Parkin recruitment, whereas wild-type CHCHD10 (CHCHD10WT) normally enhances these measures.",580,858,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,method_model,FTD-R-074-M02,abstract,"Endogenous CHCHD10 levels decline in the brains of ALS-FTD patients, and the CHCHD10S59L mutation in Drosophila induces dominant toxicity together with PTEN-induced kinase 1 (PINK1), a protein critical for the induction of mitophagy.",245,478,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,outcome,FTD-R-074-O01,abstract,"Specifically, we show that CHCHD10R15L and CHCHD10S59L mutations reduce PINK1 levels by increasing PARL activity, whereas CHCHD10WT produces the opposite results through its stronger interaction with PARL, suppressing its activity.",859,1090,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,population,FTD-R-074-P01,abstract,"Endogenous CHCHD10 levels decline in the brains of ALS-FTD patients, and the CHCHD10S59L mutation in Drosophila induces dominant toxicity together with PTEN-induced kinase 1 (PINK1), a protein critical for the induction of mitophagy.",245,478,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,entity,FTD-R-075-E01,abstract,INTRODUCTION: Frontotemporal lobar degeneration (FTLD) is associated with FTLD due to tau (FTLD-tau) or TDP (FTLD-TDP) inclusions found at autopsy.,0,147,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,geography,FTD-R-075-G01,affiliation,"School of Engineering and Applied Sciences, University of Pennsylvania, Philadelphia, PA, United States.",0,104,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,method_model,FTD-R-075-M01,abstract,"Arterial Spin Labeling (ASL) MRI is often acquired in the same session as a structural T1-weighted image (T1w), enabling detection of regional changes in cerebral blood flow (CBF).",148,328,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,method_model,FTD-R-075-M02,abstract,"We performed linear regression to relate FTLD-CDR to mean CBF in patients with sFTLD-tau and sFTLD-TDP, separately (p < 0.05, uncorrected).",1672,1811,high
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,outcome,FTD-R-075-O01,title,Boundary-based registration improves sensitivity for detecting hypoperfusion in sporadic frontotemporal lobar degeneration.,0,123,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,outcome,FTD-R-075-O02,abstract,INTRODUCTION: Frontotemporal lobar degeneration (FTLD) is associated with FTLD due to tau (FTLD-tau) or TDP (FTLD-TDP) inclusions found at autopsy.,0,147,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,outcome,FTD-R-075-O03,abstract,We hypothesize that ASL-T1w registration with more degrees of freedom using boundary-based registration (BBR) will better align ASL and T1w images and show increased sensitivity to regional hypoperfusion differences compared to manual registration in patient participants.,329,601,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,outcome,FTD-R-075-O04,abstract,"We hypothesize that hypoperfusion will be associated with a clinical measure of disease severity, the FTLD-modified clinical dementia rating scale sum-of-boxes (FTLD-CDR).",602,773,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,population,FTD-R-075-P01,abstract,We hypothesize that ASL-T1w registration with more degrees of freedom using boundary-based registration (BBR) will better align ASL and T1w images and show increased sensitivity to regional hypoperfusion differences compared to manual registration in patient participants.,329,601,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,entity,HD-R-001-E01,abstract,Tapping variability distinguished between all groups,1105,1157,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,entity,HD-R-001-E02,abstract,CAG repeat length,811,828,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,entity,HD-R-001-E03,abstract,regional brain atrophy,1560,1582,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,geography,HD-R-001-G01,affiliation,"University of Münster, Münster, Germany",25,64,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,method_model,HD-R-001-M01,abstract,force-transducer-based tapping,533,563,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,method_model,HD-R-001-M02,abstract,a speeded and a metronome tapping task,718,756,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,method_model,HD-R-001-M03,abstract,Total Motor Score of the Unified Huntington's Disease Rating Scale,184,250,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,method_model,HD-R-001-M04,abstract,MRIs were obtained,834,852,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,outcome,HD-R-001-O01,abstract,Tapping variability distinguished between all groups and subgroups,1105,1171,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,outcome,HD-R-001-O02,abstract,"correlated with 1) disease burden, 2) clinical motor phenotype",1190,1252,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,outcome,HD-R-001-O03,abstract,"gray and white matter atrophy, and 4) cortical thinning",1257,1312,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,population,HD-R-001-P01,abstract,123 controls,637,649,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,population,HD-R-001-P02,abstract,120 premanifest,651,666,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-001,HD,21068430,population,HD-R-001-P03,abstract,123 early symptomatic gene carriers,672,707,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,entity,HD-R-002-E01,abstract,"Huntington's disease (HD) is a genetic neurodegenerative disease characterized by an exceedingly high number of contiguous glutamine residues in the translated protein, huntingtin (Htt).",0,186,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,entity,HD-R-002-E02,title,Raft-like microdomains play a key role in mitochondrial impairment in lymphoid cells from patients with Huntington's disease.,0,125,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,geography,HD-R-002-G01,affiliation,"Section of Cell Aging and Degeneration, Department of Therapeutic Research and Medicine Evaluation, and Department of Technology, Istituto Superiore di Sanità, Rome, Italy.",0,172,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,outcome,HD-R-002-O01,abstract,"Moreover, mitochondrial fission molecules, e.g., protein dynamin-related protein 1, as well as Htt, associated with mitochondrial raft-like microdomains, glycosphingolipid-enriched structures detectable in mitochondria.",713,932,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-002,HD,22773688,population,HD-R-002-P01,title,Raft-like microdomains play a key role in mitochondrial impairment in lymphoid cells from patients with Huntington's disease.,0,125,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,entity,HD-R-003-E01,title,Development of an ELISA assay for the quantification of soluble huntingtin in human blood cells.,0,96,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,entity,HD-R-003-E02,abstract,"Pathogenesis is associated with expression of the mutant (mHTT) protein in the CNS, with its levels most likely related to disease progression and symptom severity.",139,303,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,entity,HD-R-003-E03,abstract,BACKGROUND: Huntington's disease (HD) is a monogenic disorder caused by an aberrant expansion of CAG repeats in the huntingtin gene (HTT).,0,138,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,geography,HD-R-003-G01,affiliation,"Pharmacology Department, Siena Biotech SpA, Strada del Petriccio e Belriguardo, 35, 53100 Siena, Italy. [email redacted from public snapshot].",0,128,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,method_model,HD-R-003-M01,title,Development of an ELISA assay for the quantification of soluble huntingtin in human blood cells.,0,96,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,method_model,HD-R-003-M02,abstract,RESULTS: An ELISA assay using commercially available antibodies was developed to quantify HTT levels in complex matrices like mammalian cell cultures lysates and human samples.,510,686,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,outcome,HD-R-003-O01,abstract,"Pathogenesis is associated with expression of the mutant (mHTT) protein in the CNS, with its levels most likely related to disease progression and symptom severity.",139,303,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,outcome,HD-R-003-O02,abstract,RESULTS: An ELISA assay using commercially available antibodies was developed to quantify HTT levels in complex matrices like mammalian cell cultures lysates and human samples.,510,686,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,outcome,HD-R-003-O03,abstract,The ability of the assay to detect significant variations of soluble HTT levels was evaluated using an HSP90 inhibitor that is known to enhance HTT degradation.,818,978,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,outcome,HD-R-003-O04,abstract,"CONCLUSIONS: The method described here represents a validated, simple and rapid bio-molecular assay to evaluate soluble HTT levels in blood cells as useful tool in disease and pharmacodynamic marker identification for observational and clinical trials.",1145,1397,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-003,HD,24274906,population,HD-R-003-P01,abstract,"Once optimized, the bioassay was applied to peripheral blood mononuclear cells (PBMCs) from HD patients, demonstrating good potential in tracking the disease course.",979,1144,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,entity,HD-R-012-E01,title,In vitro and in vivo aggregation of a fragment of huntingtin protein directly causes free radical production.,0,109,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,entity,HD-R-012-E02,abstract,"To address this, we have used in vitro and in vivo (cellular) models of Huntington disease, one of nine polyglutamine (poly(Q)) disorders, and examined the causal relationship among intracellular protein aggregation, reactive oxygen species (ROS) production, and toxicity.",467,739,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,entity,HD-R-012-E03,abstract,Neurodegenerative diseases are characterized by intra- and/or extracellular protein aggregation and oxidative stress.,0,117,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,geography,HD-R-012-G01,affiliation,"Southampton Neuroscience Group, School of Biological Sciences, University of Southampton, Southampton SO17 1BJ, United Kingdom.",0,127,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,method_model,HD-R-012-M01,abstract,Monitoring poly(Q) protein aggregation using atomic force microscopy and hydrogen peroxide (H(2)O(2)) production over time in parallel we show that oligomerization of httEx1Q53 results in early generation of H(2)O(2).,1262,1479,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,method_model,HD-R-012-M02,title,In vitro and in vivo aggregation of a fragment of huntingtin protein directly causes free radical production.,0,109,high
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,outcome,HD-R-012-O01,abstract,Live imaging of cells expressing a fragment of huntingtin (httExon1) with a poly(Q) expansion shows increased ROS production preceding cell death.,740,886,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,outcome,HD-R-012-O02,abstract,"Aggregation inhibition by the MW7 intrabody and Pgl-135 treatment abolishes ROS production, showing that increased ROS is caused by poly(Q) aggregation itself.",978,1137,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,outcome,HD-R-012-O03,abstract,Monitoring poly(Q) protein aggregation using atomic force microscopy and hydrogen peroxide (H(2)O(2)) production over time in parallel we show that oligomerization of httEx1Q53 results in early generation of H(2)O(2).,1262,1479,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,HD-R-012,HD,21984825,outcome,HD-R-012-O04,abstract,"These results demonstrate that intracellular protein aggregation directly causes free radical production, and targeting potentially toxic poly(Q) oligomers may constitute a therapeutic target to counteract oxidative stress in poly(Q) diseases.",1581,1824,medium
